Date,Open,High,Low,Close,Volume,Tomorrow,Target,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_60,Trend_60,Close_Ratio_250,Trend_250,Close_Ratio_1000,Trend_1000
2000-08-14,1471.84,1491.64,1468.56,1491.56,435444444.0,1484.43,0,1.0066545184585272,2.0,1.0106351262717974,3.0,1.0232839472999664,32.0,1.0579915201790977,130.0,1.3369490726432869,538.0
2000-08-15,1491.56,1493.12,1482.74,1484.43,497722222.0,1479.85,0,0.9976041586161242,1.0,1.005581937284496,2.0,1.0174910004292013,32.0,1.0524537927955195,130.0,1.329581357560938,538.0
2000-08-16,1484.43,1496.09,1475.74,1479.85,516555556.0,1496.07,1,0.9984549367806008,0.0,1.0015322289193318,2.0,1.013435545471915,32.0,1.0487805527985266,129.0,1.324503417950054,538.0
2000-08-17,1479.85,1499.32,1479.85,1496.07,512444444.0,1491.72,0,1.0054504153337456,1.0,1.0076241791547398,3.0,1.0231162622168968,33.0,1.059867618526832,129.0,1.3380099003449273,539.0
2000-08-18,1496.07,1499.47,1488.99,1491.72,456333333.0,1499.48,1,0.9985440743827376,1.0,1.002011115544432,2.0,1.019065057747612,32.0,1.0564020932698268,128.0,1.3331215428963126,538.0
2000-08-21,1491.72,1502.84,1491.13,1499.48,406444444.0,1498.13,0,1.0025942765445304,1.0,1.0061530822446336,2.0,1.0229923351302552,33.0,1.0615436493314714,128.0,1.3390466633936755,538.0
2000-08-22,1499.48,1508.45,1497.42,1498.13,454888889.0,1505.97,1,0.9995496412141672,1.0,1.0034024312648606,2.0,1.0206773698286562,33.0,1.0601792722224863,128.0,1.3368279397423113,538.0
2000-08-23,1498.13,1507.2,1489.52,1505.97,483888889.0,1508.31,1,1.0026097666522418,1.0,1.0051365771547796,3.0,1.0250466447488058,33.0,1.065251867057314,129.0,1.3428049752075906,538.0
2000-08-24,1505.97,1511.16,1501.25,1508.31,465055556.0,1506.45,0,1.000776304789203,2.0,1.0050562329332149,3.0,1.0256188827403692,34.0,1.0663510426133478,130.0,1.3438794426512806,538.0
2000-08-25,1508.31,1513.47,1505.09,1506.45,380888889.0,1514.09,1,0.9993830354655096,1.0,1.0018501424516582,3.0,1.0236854169988838,33.0,1.0644760217210345,130.0,1.3412152577438323,537.0
2000-08-28,1506.45,1523.95,1506.45,1514.09,407555556.0,1509.84,0,1.002529349056791,1.0,1.00497812941809,3.0,1.0284480764782975,33.0,1.069321382882298,130.0,1.3470017234814502,537.0
2000-08-29,1514.09,1514.81,1505.46,1509.84,442000000.0,1502.59,0,0.9985945441858772,1.0,1.0006017501119997,3.0,1.025071423140011,33.0,1.0657455992465636,130.0,1.3422192567392413,536.0
2000-08-30,1509.84,1510.49,1500.09,1502.59,454666667.0,1517.68,1,0.9975933050726488,0.0,0.9962433433051152,2.0,1.01963289307208,33.0,1.0601929730568642,129.0,1.3347986901687676,535.0
2000-08-31,1502.59,1525.21,1502.59,1517.68,587000000.0,1520.77,1,1.0049962420578291,1.0,1.0049995695734806,2.0,1.0293334858593362,33.0,1.0703349593818856,130.0,1.3472058753259528,535.0
2000-09-01,1517.68,1530.09,1515.53,1520.77,426500000.0,1507.08,0,1.001016965887212,2.0,1.0051394784116792,3.0,1.0307406199544558,34.0,1.0719800595369506,131.0,1.3489455513571564,536.0
2000-09-05,1520.77,1520.77,1504.21,1507.08,465833333.0,1492.25,0,0.9954786399590468,1.0,0.9970150675579124,2.0,1.020883766100194,34.0,1.0618527762558931,130.0,1.335824056474544,536.0
2000-09-06,1507.08,1512.61,1492.12,1492.25,552833333.0,1502.51,1,0.995055562408938,0.0,0.9895071462010484,2.0,1.0103105044646732,34.0,1.0509874824133472,129.0,1.3217311862803338,535.0
2000-09-07,1492.25,1505.34,1492.25,1502.51,547500000.0,1494.5,0,1.0034259840521442,1.0,0.996321096403454,3.0,1.0168774591294685,34.0,1.0577416217072564,130.0,1.3298582296478612,535.0
2000-09-08,1502.51,1502.51,1489.88,1494.5,533888889.0,1489.26,0,0.9973273362451244,1.0,0.9940655384848698,2.0,1.011183119207292,33.0,1.0516342050748764,130.0,1.321823319814856,535.0
2000-09-11,1494.5,1506.76,1483.01,1489.26,499611111.0,1481.99,0,0.9982438265812263,0.0,0.9947499198461044,1.0,1.0075180831678578,32.0,1.047441977132925,130.0,1.3162531706198144,535.0
2000-09-12,1489.26,1496.93,1479.67,1481.99,550666667.0,1484.91,1,0.9975532183424484,0.0,0.9932229834153428,1.0,1.0024016316304716,32.0,1.0418495070992189,129.0,1.3089066852135811,534.0
2000-09-13,1481.99,1487.45,1473.61,1484.91,593500000.0,1480.87,0,1.0009841922545415,1.0,0.9961600231847656,2.0,1.0043890289720103,32.0,1.0434636469101892,129.0,1.3105607555952774,534.0
2000-09-14,1484.91,1494.16,1476.73,1480.87,563333333.0,1465.81,0,0.9986377951162928,1.0,0.9963426104718678,1.0,1.0016008307501088,32.0,1.0401997403781926,128.0,1.3060790590635571,533.0
2000-09-15,1480.87,1480.96,1460.22,1465.81,704666667.0,1444.51,0,0.9948891633974506,0.0,0.9900322038568982,1.0,0.9915637383822,31.0,1.0291636794115642,128.0,1.2919096127043928,532.0
2000-09-18,1465.81,1467.77,1441.92,1444.51,534722222.0,1459.9,1,0.9926812171857388,0.0,0.98157945879977,1.0,0.9772396188036424,31.0,1.0138271449387852,127.0,1.2722894967120943,531.0
2000-09-19,1444.51,1461.16,1444.51,1459.9,569388889.0,1451.34,0,1.0052988386625854,1.0,0.9950245365321702,2.0,0.9874461742970896,32.0,1.0241125435919514,128.0,1.2849778197636366,531.0
2000-09-20,1459.9,1460.49,1430.95,1451.34,613333333.0,1449.05,0,0.9970596721671862,1.0,0.9937377010118548,1.0,0.9817003020732517,31.0,1.017610964637195,128.0,1.2765911183864935,531.0
2000-09-21,1451.34,1452.77,1436.3,1449.05,614111111.0,1448.72,0,0.9992104510083124,0.0,0.9965119845515026,1.0,0.9801678989742636,31.0,1.015533268324627,127.0,1.273739265567943,530.0
2000-09-22,1449.05,1449.05,1421.88,1448.72,658611111.0,1439.03,0,0.9998861193262404,0.0,0.99863238813707,1.0,0.9800120749458404,30.0,1.0148282666966892,127.0,1.2726153704954557,529.0
2000-09-25,1448.72,1457.42,1435.93,1439.03,545777778.0,1427.21,0,0.9966444463682796,0.0,0.9927028548407568,1.0,0.9734939824240304,30.0,1.0075586185943748,127.0,1.2632838684172694,529.0
2000-09-26,1439.03,1448.04,1425.25,1427.21,614777778.0,1426.57,0,0.9958761304008036,0.0,0.9890095421566522,0.0,0.965796089338219,29.0,0.998878425281436,126.0,1.2521045003375229,529.0
2000-09-27,1427.21,1437.22,1419.44,1426.57,652611111.0,1458.29,1,0.9997757360413204,0.0,0.9919714404123172,0.0,0.9658310721462638,28.0,0.9980288341113028,125.0,1.2507398532560043,529.0
2000-09-28,1426.57,1461.69,1425.78,1458.29,670111111.0,1436.51,0,1.010995334262321,1.0,1.012726707056565,1.0,0.9871721348790238,29.0,1.0197815623124302,125.0,1.27770153104617,529.0
2000-09-29,1458.29,1458.29,1436.29,1436.51,665055556.0,1436.23,0,0.9924761641564184,1.0,0.999296010774096,1.0,0.9726496523188206,28.0,1.0041711714830288,125.0,1.2578109053784206,528.0
2000-10-02,1436.52,1445.6,1429.83,1436.23,584000000.0,1426.46,0,0.9999025320773892,0.0,0.9994905919571986,1.0,0.9729285562995617,27.0,1.0036644096965066,124.0,1.256758402659309,528.0
2000-10-03,1436.23,1454.82,1425.28,1426.46,610055556.0,1434.32,1,0.996587126094687,0.0,0.9927951603967672,1.0,0.9668468093951362,27.0,0.9965338233413223,124.0,1.247421115170306,527.0
2000-10-04,1426.46,1439.99,1416.31,1434.32,648555556.0,1436.28,1,1.002747502429407,1.0,0.9971898590201912,2.0,0.972685876731998,27.0,1.0017496956100662,124.0,1.2534973096676785,527.0
2000-10-05,1434.32,1444.17,1431.8,1436.28,653388889.0,1408.99,0,1.0006827840869503,2.0,1.0016178972914167,2.0,0.974638992436032,27.0,1.0028354322115425,125.0,1.2544149133223732,527.0
2000-10-06,1436.28,1443.3,1397.06,1408.99,638944444.0,1402.03,0,0.9904086431164704,1.0,0.9863726989140722,2.0,0.9570604653900864,26.0,0.9835175253456848,125.0,1.229829485855617,527.0
2000-10-09,1408.99,1409.69,1392.48,1402.03,398111111.0,1387.02,0,0.9975240304231202,0.0,0.9862227211849052,2.0,0.9534981252351956,25.0,0.9783410532234336,125.0,1.223012083284015,527.0
2000-10-10,1402.03,1408.83,1383.85,1387.02,580000000.0,1364.59,0,0.9946182391853856,0.0,0.9811081056610608,2.0,0.944612048930698,24.0,0.9675872299748536,125.0,1.209201628421516,526.0
2000-10-11,1387.02,1387.02,1349.67,1364.59,770833333.0,1329.78,0,0.9918484087497862,0.0,0.9748589423210186,1.0,0.9307007315300428,24.0,0.9516288649797648,125.0,1.1889606969720208,526.0
2000-10-12,1364.59,1374.93,1328.06,1329.78,771444444.0,1374.17,1,0.987080467790244,0.0,0.9646698324678886,0.0,0.9085306696910485,24.0,0.9271576408114128,124.0,1.1579964190568706,526.0
2000-10-13,1329.78,1374.17,1327.08,1374.17,679944444.0,1374.62,1,1.0164167236820203,1.0,1.0019336239116077,1.0,0.9401584069000276,24.0,0.9578060696314982,124.0,1.1959470625825817,527.0
2000-10-16,1374.17,1379.48,1365.06,1374.62,558555556.0,1349.97,0,1.00016370839533,2.0,1.00628387538835,2.0,0.9415997670123616,25.0,0.9578922117820504,124.0,1.1956382713667109,527.0
2000-10-17,1374.62,1380.99,1342.34,1349.97,645277778.0,1342.13,0,0.990952767205341,1.0,0.9936288573897452,2.0,0.925923237428798,25.0,0.9405410982118956,124.0,1.1735352837135016,527.0
2000-10-18,1349.97,1356.65,1305.79,1342.13,800944444.0,1388.76,1,0.9970877753426692,0.0,0.9911352938483192,2.0,0.921940645916463,24.0,0.9349733955473942,123.0,1.1660743663746875,526.0
2000-10-19,1342.13,1389.93,1342.13,1388.76,721055556.0,1396.93,1,1.0170750194991376,1.0,1.0167138872416597,3.0,0.954667675500339,25.0,0.9672010504239664,124.0,1.2058699599025402,527.0
2000-10-20,1388.76,1408.47,1382.19,1396.93,654111111.0,1395.78,0,1.002932846081222,2.0,1.0192983198611876,3.0,0.960863981752987,26.0,0.9725794056538868,125.0,1.2122375271190995,527.0
2000-10-23,1396.93,1406.96,1387.75,1395.78,581555556.0,1398.13,1,0.9995882135989772,1.0,1.0153239146469737,2.0,0.9603384006354644,26.0,0.9715107050626636,124.0,1.2105235254499045,526.0
2000-10-24,1395.78,1415.64,1388.13,1398.13,643666667.0,1364.9,0,1.0008411151397143,1.0,1.009957048310177,3.0,0.9623161166882198,26.0,0.9729955239965012,124.0,1.2118537224004415,526.0
2000-10-25,1398.13,1398.13,1362.21,1364.9,730888889.0,1364.44,0,0.9879733480997308,1.0,0.982720138238894,3.0,0.9402338311273724,25.0,0.949864682036608,123.0,1.182397941835793,525.0
2000-10-26,1364.9,1372.72,1337.81,1364.44,724333333.0,1379.58,1,0.99983146108583,0.0,0.9858414087494832,2.0,0.9407189973955864,24.0,0.9495172802346696,123.0,1.1813510075717844,524.0
2000-10-27,1364.44,1384.57,1364.13,1379.58,603500000.0,1398.66,1,1.0055174524967017,1.0,0.9992858001718136,2.0,0.9519556511225628,24.0,0.9599681627746616,124.0,1.193789955842544,524.0
2000-10-30,1379.58,1406.36,1376.86,1398.66,659166667.0,1429.4,1,1.006867657221838,2.0,1.0126837066717254,3.0,0.965835367558964,24.0,0.9731263612643918,124.0,1.20960007654764,525.0
2000-10-31,1398.66,1432.22,1398.66,1429.4,759111111.0,1421.22,0,1.0108696420868015,2.0,1.0302754224460788,3.0,0.9876300954257676,24.0,0.9943291656096616,124.0,1.2354388227877355,525.0
2000-11-01,1429.4,1429.6,1410.45,1421.22,670444444.0,1428.32,1,0.9971304488146436,1.0,1.0161297241645575,3.0,0.982675052952063,23.0,0.9884986888735676,123.0,1.227641615304167,524.0
2000-11-02,1421.22,1433.4,1421.22,1428.32,648722222.0,1426.69,0,1.002491630228037,1.0,1.0119622852187415,4.0,0.9880914840592376,24.0,0.9932951464925356,123.0,1.2330388952844449,524.0
2000-11-03,1428.32,1433.21,1420.92,1426.69,554277778.0,1432.19,1,0.9994290738035944,1.0,1.004104562172997,3.0,0.9873459157131802,24.0,0.9919921399907564,123.0,1.2308989004407531,524.0
2000-11-06,1428.76,1438.46,1427.72,1432.19,517166667.0,1431.87,0,1.0019238303111706,1.0,1.0032404851901562,3.0,0.9916057034689132,24.0,0.995653713864338,123.0,1.2349089272881204,524.0
2000-11-07,1432.19,1436.22,1423.26,1431.87,489388889.0,1409.28,0,0.9998882704971264,1.0,1.0026693593677565,2.0,0.9920674741033833,23.0,0.9952917314777184,122.0,1.2339011051880204,523.0
2000-11-08,1431.87,1437.28,1408.78,1409.28,505166667.0,1400.14,0,0.9920489942452878,0.0,0.9885036509150084,2.0,0.9772641116915538,23.0,0.9795534346231768,121.0,1.2137372338640096,523.0
2000-11-09,1409.28,1409.28,1369.68,1400.14,617222222.0,1365.98,0,0.9967466594528408,0.0,0.9859904762843706,1.0,0.9718212735624298,23.0,0.9731849031854302,121.0,1.205189301674684,522.0
2000-11-10,1400.14,1400.14,1365.97,1365.98,534722222.0,1351.26,0,0.9876505719202344,0.0,0.970230671102613,1.0,0.9495401683616368,22.0,0.9495843679273698,120.0,1.1751696439429031,521.0
2000-11-13,1365.98,1365.98,1328.62,1351.26,627388889.0,1382.95,1,0.994582738366872,0.0,0.9709378273859564,0.0,0.9408388216642332,22.0,0.9395068186449392,120.0,1.1619107785527087,521.0
2000-11-14,1351.26,1390.06,1351.26,1382.95,621555556.0,1389.81,1,1.011590185099169,1.0,1.0007438914786797,1.0,0.9642074150440156,22.0,0.9616526080906016,120.0,1.1885183770663177,522.0
2000-11-15,1382.95,1395.96,1374.75,1389.81,592666667.0,1372.32,0,1.002474069158528,2.0,1.0085498988409525,2.0,0.9702114826613816,23.0,0.9665093363796308,121.0,1.1937647174699717,522.0
2000-11-16,1389.81,1394.76,1370.39,1372.32,531277778.0,1367.72,0,0.9936679301843142,1.0,0.9998950792151924,2.0,0.9594939080750692,22.0,0.954475433427634,121.0,1.178118731570164,522.0
2000-11-17,1372.32,1384.85,1355.55,1367.72,594666667.0,1342.62,0,0.998321192391352,0.0,0.9962908249636512,2.0,0.9578469243819496,21.0,0.9513737630687292,121.0,1.1735456224612644,522.0
2000-11-20,1367.72,1367.72,1341.67,1342.62,531000000.0,1347.35,1,0.9907391692555176,0.0,0.9792397839957288,2.0,0.9420702549689032,21.0,0.9341079518828443,120.0,1.1514187328269023,522.0
2000-11-21,1342.62,1355.87,1333.62,1347.35,631722222.0,1322.36,0,1.001758383922497,1.0,0.9878193266097932,2.0,0.9472361761940608,21.0,0.9375795204658784,121.0,1.1548779486823617,523.0
2000-11-22,1347.35,1347.35,1321.89,1322.36,535111111.0,1341.77,1,0.990639432747377,1.0,0.9791821242023172,1.0,0.9317140421294416,21.0,0.9204087150363224,121.0,1.1328919353234157,523.0
2000-11-24,1322.36,1343.83,1322.36,1341.77,224927778.0,1348.97,1,1.007285680503579,1.0,0.998070463059112,2.0,0.9471787893469534,22.0,0.9340417562894828,122.0,1.1489381396693206,523.0
2000-11-27,1341.77,1362.5,1341.77,1348.97,525611111.0,1336.09,0,1.0026758438199157,2.0,1.0062329648951898,3.0,0.9541553185793168,22.0,0.9391813565138194,122.0,1.1545088278155826,524.0
2000-11-28,1348.97,1358.81,1334.97,1336.09,571222222.0,1341.93,1,0.9952030867094216,1.0,0.9975972666481496,3.0,0.9471069992234388,21.0,0.9304030471265587,121.0,1.1429031980691302,524.0
2000-11-29,1336.09,1352.38,1329.28,1341.93,223388889.0,1314.95,0,1.002180715603319,1.0,1.0027693420533483,3.0,0.9531064225109628,22.0,0.9347076937170604,121.0,1.147297545432339,525.0
2000-11-30,1341.91,1341.91,1294.9,1314.95,659183333.0,1315.23,1,0.9898452320014453,1.0,0.9836976768890332,3.0,0.9359081394363982,22.0,0.9161917059745271,121.0,1.1236674399672586,525.0
2000-12-01,1314.95,1334.67,1307.02,1315.23,664000000.0,1324.97,1,1.0001064565923243,1.0,0.98782966335545,3.0,0.9381917062187786,22.0,0.9166267788858388,122.0,1.1233362722585922,526.0
2000-12-04,1315.18,1332.06,1310.23,1324.97,612777778.0,1376.54,1,1.0036891144610254,2.0,0.9987456977583872,3.0,0.9470483171166004,23.0,0.9236180806159922,123.0,1.1310765969097298,526.0
2000-12-05,1324.97,1376.56,1324.97,1376.54,500166667.0,1351.46,0,1.0190893241187335,2.0,1.0313293235155732,4.0,0.9852319701168109,24.0,0.9596512835236574,123.0,1.1744532803689776,526.0
2000-12-06,1376.54,1376.54,1346.15,1351.46,777388889.0,1343.55,0,0.990806451612903,1.0,1.0110950674457406,3.0,0.968789919412071,24.0,0.9423391576428136,122.0,1.1524596519310228,525.0
2000-12-07,1351.46,1353.5,1339.26,1343.55,626666667.0,1369.89,1,0.9970649459556736,0.0,1.0008939546318023,3.0,0.964749016617336,23.0,0.9370110166635438,122.0,1.145133673250794,524.0
2000-12-08,1343.55,1380.33,1343.55,1369.89,754611111.0,1380.2,1,1.009707235096409,1.0,1.0122723866865888,3.0,0.984970917057591,24.0,0.9554696155933332,123.0,1.166964142897255,525.0
2000-12-11,1369.89,1389.05,1364.14,1380.2,668000000.0,1371.18,0,1.0037489682155856,2.0,1.0116335661219298,3.0,0.9934031037909032,25.0,0.9627496117751604,123.0,1.1751170655673435,525.0
2000-12-12,1380.2,1380.27,1370.27,1371.18,601888889.0,1359.99,0,0.996721645138076,1.0,1.0058125546485766,2.0,0.9877798402182292,25.0,0.9565848151498456,122.0,1.1668260126754282,524.0
2000-12-13,1371.18,1385.82,1358.48,1359.99,663944444.0,1340.93,0,0.9959028548204614,0.0,0.9963574077520106,2.0,0.9808953596937277,24.0,0.9489399035289436,121.0,1.1567099742065388,523.0
2000-12-14,1359.99,1359.99,1340.48,1340.93,589611111.0,1312.15,0,0.9929431452986388,0.0,0.9827709283968932,2.0,0.9684336266952084,24.0,0.935842230509988,121.0,1.139929705935829,523.0
2000-12-15,1340.93,1340.93,1305.38,1312.15,867277778.0,1322.74,1,0.9891522306149833,0.0,0.9698866870181612,1.0,0.9492125643436368,24.0,0.9160666650507012,120.0,1.1149221360523132,523.0
2000-12-18,1312.15,1332.32,1312.15,1322.74,661055556.0,1305.6,0,1.0040191431141336,1.0,0.9860906308194882,1.0,0.9583290064408309,25.0,0.9237521301106488,120.0,1.1233612793025836,524.0
2000-12-19,1322.96,1346.44,1305.2,1305.6,736055556.0,1264.74,0,0.9934787736746388,1.0,0.9829238068422216,1.0,0.9474375126765846,25.0,0.9121713929804554,119.0,1.1082800189327773,523.0
2000-12-20,1305.6,1305.6,1261.16,1264.74,789777778.0,1274.86,1,0.9841032703844628,0.0,0.9660167181981498,1.0,0.9195935506153092,25.0,0.8840993892294643,119.0,1.0731242988045602,523.0
2000-12-21,1264.74,1285.31,1254.07,1274.86,805500000.0,1305.95,1,1.0039848795085835,1.0,0.9836746094575846,2.0,0.9286591275545938,26.0,0.8916293817416157,119.0,1.0812325046380429,523.0
2000-12-22,1274.86,1305.97,1274.86,1305.95,603944444.0,1315.19,1,1.012046605523072,2.0,1.0086285061995184,3.0,0.9530690399432225,26.0,0.9137761918854574,119.0,1.107077020050619,524.0
2000-12-26,1305.97,1315.94,1301.64,1315.19,448055556.0,1328.92,1,1.0035251836986958,2.0,1.0169508562803689,3.0,0.9612307238044911,27.0,0.9206260842568552,119.0,1.1143805901149335,524.0
2000-12-27,1315.19,1332.03,1310.96,1328.92,607055556.0,1334.22,1,1.005192673527198,2.0,1.023874902537267,4.0,0.9725368053060236,28.0,0.9306026654344904,119.0,1.1254712135787257,524.0
2000-12-28,1328.92,1335.93,1325.78,1334.22,564055556.0,1320.28,0,1.001990131949503,2.0,1.0170693109157602,5.0,0.9775152397142766,29.0,0.9346308708922708,120.0,1.1294101059746984,524.0
2000-12-29,1334.22,1340.1,1317.51,1320.28,575277778.0,1283.27,0,0.9947485402147296,1.0,0.999521542691716,4.0,0.9686509773596508,28.0,0.9250709357913552,120.0,1.1170885424238377,523.0
2001-01-02,1320.28,1320.28,1276.05,1283.27,627444444.0,1347.56,1,0.985784793839181,0.0,0.974850650574,3.0,0.9432626468055568,27.0,0.8994389831084874,119.0,1.0853004988075834,523.0
2001-01-03,1283.27,1347.76,1274.62,1347.56,1044833333.0,1333.34,0,1.02443715481426,1.0,1.0186793665192575,3.0,0.9912647533718052,28.0,0.9446476146701372,119.0,1.1391158551899008,523.0
2001-01-04,1347.56,1350.24,1329.14,1333.34,1183888889.0,1298.35,0,0.9946958111082096,1.0,1.0072567449351606,2.0,0.981631195396271,28.0,0.9349627895552424,118.0,1.126564846724057,522.0
2001-01-05,1333.34,1334.77,1294.95,1298.35,794888889.0,1295.86,0,0.9867043610759624,0.0,0.98616849972656,1.0,0.9569119974096144,28.0,0.9108339991339168,117.0,1.0965178238978608,521.0
2001-01-08,1298.35,1298.35,1276.29,1295.86,619722222.0,1300.8,1,0.9990401702252324,0.0,0.987942144249037,1.0,0.955883826421954,28.0,0.909451360234255,117.0,1.0939408192756177,520.0
2001-01-09,1295.86,1311.72,1295.14,1300.8,661833333.0,1313.27,1,1.0019024439087134,1.0,0.9890646313590058,2.0,0.9598697741253556,29.0,0.9132553196490504,118.0,1.0976342732724054,520.0
2001-01-10,1300.8,1313.76,1287.28,1313.27,720277778.0,1326.82,1,1.004770338973325,2.0,1.0037804091341287,2.0,0.969797832938852,29.0,0.9223634957932576,118.0,1.1076559388389244,521.0
2001-01-11,1313.27,1332.19,1309.72,1326.82,784000000.0,1318.55,0,1.005132400789367,2.0,1.0151489648207372,3.0,0.9803807353803764,29.0,0.932242505193794,118.0,1.1185596325433562,522.0
2001-01-12,1326.82,1333.21,1311.59,1318.55,708888889.0,1326.65,1,0.996873783251492,1.0,1.0057129345720257,3.0,0.9746471981156796,29.0,0.9267876616759654,118.0,1.111069231667166,522.0
2001-01-16,1318.32,1327.81,1313.33,1326.65,669833333.0,1329.47,1,1.0030621503099952,1.0,1.0071605459384856,4.0,0.9808216160027742,30.0,0.932820000257068,118.0,1.1173658556240516,523.0
2001-01-17,1326.65,1346.92,1325.41,1329.47,749500000.0,1347.97,1,1.0010616990196224,2.0,1.0049268605361343,4.0,0.9836251145862184,30.0,0.9351082019512416,119.0,1.1192159590277069,523.0
2001-01-18,1329.89,1352.71,1327.41,1347.97,802777778.0,1342.54,0,1.0069095852754868,2.0,1.013593585042996,4.0,0.9979150415844203,30.0,0.9483697161756132,120.0,1.1342518503925874,523.0
2001-01-19,1347.97,1354.55,1336.74,1342.54,782111111.0,1342.9,1,0.997981795273015,1.0,1.0071295898985475,3.0,0.9945484810345072,30.0,0.944706249089626,120.0,1.1291541341651332,522.0
2001-01-22,1342.54,1353.62,1333.84,1342.9,646666667.0,1360.4,1,1.0001340562440415,1.0,1.0037326987097748,4.0,0.9954939978657924,30.0,0.9451381541567976,120.0,1.1289288345926995,522.0
2001-01-23,1342.9,1362.9,1339.63,1360.4,684777778.0,1364.3,1,1.0064735693411755,2.0,1.0117085708166254,4.0,1.008522848372771,31.0,0.9575724993737488,121.0,1.1430916286082864,522.0
2001-01-24,1360.4,1369.75,1357.28,1364.3,727222222.0,1357.51,0,1.001431350240393,2.0,1.0093798414053634,4.0,1.0114158351359324,32.0,0.9604103142055942,122.0,1.1458044425667684,523.0
2001-01-25,1364.3,1367.35,1354.63,1357.51,698888889.0,1354.95,0,0.9975053365223876,1.0,1.002940459391369,3.0,1.0066566145936326,31.0,0.9556375682485628,122.0,1.1395493142943678,522.0
2001-01-26,1357.51,1357.51,1342.75,1354.95,610000000.0,1364.17,1,0.9990562072804758,0.0,0.9992168210900788,3.0,1.005301336283975,30.0,0.9539415517381654,121.0,1.13686077864211,521.0
2001-01-29,1354.92,1365.54,1350.36,1364.17,585055556.0,1373.73,1,1.0033908029068226,1.0,1.0028700268917992,3.0,1.0129591626851755,30.0,0.9605548442264328,121.0,1.14404121933122,522.0
2001-01-30,1364.17,1375.68,1356.2,1373.73,638777778.0,1366.01,0,1.0034917272362027,2.0,1.0079226256335605,3.0,1.0206577701079935,31.0,0.9673827654450338,122.0,1.1514944788608814,522.0
2001-01-31,1373.73,1383.37,1364.66,1366.01,719611111.0,1373.47,1,0.9971822143707064,1.0,1.002006933309078,2.0,1.0157056487741356,30.0,0.9621061151608644,121.0,1.1444830485413684,521.0
2001-02-01,1366.01,1373.5,1359.34,1373.47,621555556.0,1349.47,0,1.0027231445383793,1.0,1.0051256306413772,3.0,1.0219265764253094,31.0,0.967499069814032,122.0,1.1501920121485707,521.0
2001-02-02,1373.47,1376.38,1348.72,1349.47,582444444.0,1354.31,1,0.9911859974880092,1.0,0.9883548049246724,3.0,1.0051004675925168,30.0,0.9507933125115656,122.0,1.1295818190120257,521.0
2001-02-05,1349.47,1354.56,1344.48,1354.31,562777778.0,1352.26,0,1.001790086471532,1.0,0.9933343015025692,3.0,1.0096774642469113,31.0,0.9544385426880428,122.0,1.133122864475967,521.0
2001-02-06,1354.31,1363.55,1350.04,1352.26,588666667.0,1340.89,0,0.9992425837868592,1.0,0.9949643294405726,2.0,1.008863910878938,31.0,0.9531535591523324,122.0,1.1308969431293467,521.0
2001-02-07,1352.26,1352.26,1334.26,1340.89,643500000.0,1332.53,0,0.995778177970035,0.0,0.9902590688881012,2.0,1.0011187916303783,31.0,0.9453417099124892,121.0,1.1208837923233026,521.0
2001-02-08,1341.1,1350.32,1332.42,1332.53,615111111.0,1314.76,0,0.996872919331792,0.0,0.9900720117215942,1.0,0.9952914252252332,31.0,0.939592467623536,121.0,1.1134014681812607,521.0
2001-02-09,1332.53,1332.53,1309.98,1314.76,597500000.0,1330.31,1,0.993287475116062,0.0,0.9819336046902424,1.0,0.9824650899686328,31.0,0.9272591189201852,120.0,1.0980907964805604,520.0
2001-02-12,1314.76,1330.96,1313.64,1330.31,577277778.0,1318.8,0,1.0058788614289975,1.0,0.9971217629202112,1.0,0.9947370979139069,31.0,0.9384159680106609,120.0,1.1105974519397637,520.0
2001-02-13,1330.31,1336.62,1317.51,1318.8,597333333.0,1315.92,0,0.9956551445579832,1.0,0.993477759748331,1.0,0.9870039736863804,30.0,0.930477498361716,120.0,1.1005169984855876,520.0
2001-02-14,1318.8,1320.73,1304.72,1315.92,639055556.0,1326.61,1,0.998906904718528,0.0,0.9950516611416268,1.0,0.9855418856424806,30.0,0.928635106245984,119.0,1.097636608012607,520.0
2001-02-15,1315.92,1331.29,1315.92,1326.61,640944444.0,1301.53,0,1.0040453656155273,1.0,1.004033967062243,2.0,0.9940581259105824,31.0,0.9362304419928524,120.0,1.1060590493511635,521.0
2001-02-16,1326.61,1326.61,1293.18,1301.53,698444444.0,1278.94,0,0.9904571293766692,1.0,0.9870290012239938,2.0,0.9757658535805184,31.0,0.918662021875496,119.0,1.0846908331102818,520.0
2001-02-20,1301.53,1307.16,1278.44,1278.94,617888889.0,1255.27,0,0.9912457808073722,0.0,0.9775138341129352,1.0,0.959650277728866,30.0,0.9029256700721716,118.0,1.0654311018110747,520.0
2001-02-21,1278.94,1282.97,1253.16,1255.27,671388889.0,1252.82,0,0.9906598111443012,0.0,0.9688311848687998,1.0,0.9426804591330782,30.0,0.886460489187607,118.0,1.0453178998209602,519.0
2001-02-22,1255.27,1259.94,1228.33,1252.82,758833333.0,1245.86,0,0.9990231610508392,0.0,0.9764511306793116,1.0,0.9418891914527626,29.0,0.8849316487389401,118.0,1.042883174325878,519.0
